Instance,Income
143238,22102.497792441933
143239,16114.288316081102
143240,73875.45321734367
143241,109819.67436383996
143242,442134.3539663417
143243,62103.42068435893
143244,791745.2364026954
143245,40494.13044416561
143246,29697.199435372302
143247,28742.758948952778
143248,323812.66173758905
143249,184360.84516458213
143250,97840.90495237673
143251,37413.92005434938
143252,40694.27336176615
143253,65190.749342129304
143254,158929.01263148175
143255,100953.20739718285
143256,158841.61795830578
143257,105190.37119377134
143258,69845.17568981467
143259,787310.8485873464
143260,44991.04665926265
143261,68153.84169253525
143262,88972.26840470347
143263,70381.86106713218
143264,63352.87802760477
143265,35215.2615358995
143266,113784.12580399401
143267,66815.41201235082
143268,136593.1889247358
143269,46692.82811915864
143270,125423.54038190145
143271,71188.46999739217
143272,110921.68080573108
143273,18376.502151437264
143274,167938.91279534542
143275,792050.3493737744
143276,101691.58547618326
143277,40881.19119150849
143278,25981.146842375278
143279,94806.1230080011
143280,323162.78272879444
143281,92937.66426561141
143282,48141.402011528444
143283,109075.20612610957
143284,147130.73536456216
143285,436674.5243278134
143286,120462.29469783987
143287,41019.606404602666
143288,63878.46665488288
143289,72830.30792728689
143290,60811.45538411405
143291,11201.858436026048
143292,58774.61771536668
143293,14830.959799023576
143294,281974.29912485403
143295,48502.12106497987
143296,295478.21311383124
143297,163562.04623065217
143298,50147.84563204138
143299,68915.43921954093
143300,91326.45048183264
143301,49115.59379943322
143302,42897.70988077426
143303,121231.50291345459
143304,30138.549286617534
143305,103873.18184028241
143306,28619.096722642418
143307,180387.8322983407
143308,29178.675405167458
143309,47391.61322352941
143310,92099.68730253808
143311,36065.49857981249
143312,177496.53815711575
143313,25298.111339380393
143314,192800.98372824295
143315,25819.971382108994
143316,11523.261723809259
143317,121899.46391710715
143318,20597.426072857077
143319,-3337.7237097369784
143320,26159.398391737537
143321,25889.60473273319
143322,31817.15256584388
143323,334854.96160932083
143324,29359.01171175964
143325,147231.94534882053
143326,37597.21313610482
143327,22157.48951983763
143328,416742.8003924072
143329,53805.49902450616
143330,33477.408894357504
143331,27316.87426584406
143332,67612.6763139929
143333,6360.344828922229
143334,8143.04693093254
143335,64679.664521861756
143336,33815.07152949041
143337,70741.25947818662
143338,17042.4852237498
143339,264537.05650501326
143340,30642.80997316476
143341,209845.8468528324
143342,27787.824394965603
143343,30989.214719170384
143344,471732.9590038989
143345,28257.32584472124
143346,152589.0082028613
143347,29410.117659123902
143348,28377.60480414365
143349,323081.4346809434
143350,53808.468731610104
143351,66298.92678593838
143352,290260.5137710407
143353,129994.73144883796
143354,133680.29158888917
143355,137807.4696136962
143356,92471.25965753736
143357,154421.97314634226
143358,414614.9030408273
143359,766372.1243778982
143360,218631.5098516637
143361,120677.38539714624
143362,55729.45240267501
143363,25529.179019731633
143364,8885.58658675424
143365,37223.71632871145
143366,18478.889497354343
143367,46484.77163932637
143368,57322.04668409459
143369,80528.13072933542
143370,353677.49503263494
143371,32535.50382901527
143372,151087.24188882954
143373,104516.01887404648
143374,39063.85065518816
143375,134613.56481610695
143376,31545.321362044207
143377,69688.66850885903
143378,183926.84683580813
143379,36584.71434796618
143380,34269.44935656417
143381,46800.029198531825
143382,31496.972742168728
143383,74672.73457258445
143384,23226.97554091246
143385,171455.66334052605
143386,108060.97660333337
143387,29692.961873222986
143388,60123.27456358678
143389,52200.07808829638
143390,39574.851618825014
143391,49028.63642237983
143392,203559.34950478206
143393,46868.34264592368
143394,-2406.790670408247
143395,14665.890462704501
143396,10806.95761571143
143397,45954.299329949
143398,339725.02398640197
143399,18446.19972448167
143400,157719.14877298888
143401,47390.75212452245
143402,150764.38174728036
143403,80709.5578684749
143404,15603.32891355258
143405,49584.02310224867
143406,123685.54294616867
143407,204129.20298026738
143408,227862.68103553695
143409,65315.46650634726
143410,32923.22910277725
143411,140303.20199595924
143412,116456.91275643742
143413,47262.691639180804
143414,318512.8375948844
143415,43212.99949676262
143416,50668.712710507614
143417,168137.27066363062
143418,39870.00863117886
143419,36166.52874643618
143420,76444.96293051275
143421,13114.311355744792
143422,56118.47175214864
143423,21786.12499481366
143424,77077.95517224338
143425,34243.96988383106
143426,336249.2762421187
143427,53571.82269904133
143428,155966.20649671354
143429,11566.552911825791
143430,147166.88778366454
143431,31402.914549649795
143432,241611.89913222424
143433,41277.44020235961
143434,144340.2775342101
143435,106246.64638510768
143436,340487.2944207186
143437,12285.262751904476
143438,87599.14756508946
143439,223550.05512126305
143440,320731.7618380542
143441,132240.73950236314
143442,136370.18548317152
143443,38605.00482725304
143444,509743.9701749167
143445,28262.581607266748
143446,165635.35463378043
143447,38855.4621770481
143448,166927.5717175281
143449,109004.52907933202
143450,245458.692119363
143451,295195.06070693687
143452,116077.85072506483
143453,224032.58332354965
143454,35738.64022909238
143455,81653.56874094528
143456,25274.433840625257
143457,45138.684906189636
143458,28232.07570971393
143459,37041.88632494095
143460,104464.79709207431
143461,483762.82451885485
143462,92149.50134863552
143463,193098.0363705208
143464,46449.343500999035
143465,38108.47602943967
143466,144437.42594357597
143467,312515.99771281757
143468,181908.34234340693
143469,73783.08450257796
143470,582527.3731015826
143471,63993.90127476711
143472,46980.45004782368
143473,84815.07385509525
143474,27293.69458317495
143475,26989.620826052073
143476,10413.22937772603
143477,30899.41228415962
143478,49628.80231644274
143479,132911.79828633624
143480,50403.86065978587
143481,70783.73334615109
143482,36897.93255228486
143483,69892.67538587493
143484,12898.80845427919
143485,38486.88821736251
143486,65682.32114376914
143487,97632.77157606247
143488,139513.74637377317
143489,31435.395124486557
143490,9807.076536018492
143491,136486.6847215465
143492,507592.4328286657
143493,264299.1581208548
143494,300727.1232049607
143495,31302.609246747637
143496,34377.91285801586
143497,49732.39818366117
143498,50798.662169928604
143499,77072.66766397163
143500,84016.21213567852
143501,27709.46217147891
143502,57248.20644789188
143503,82115.25723281364
143504,101429.16543308503
143505,34548.95603702948
143506,223625.22151777448
143507,34211.89310078302
143508,59666.20156800928
143509,44684.99037088529
143510,33487.46568014071
143511,48264.90843687383
143512,18018.198284584294
143513,109706.4595405639
143514,243647.61340195365
143515,471456.9809316794
143516,31321.788481522497
143517,220031.0463937379
143518,100594.70510047591
143519,22955.437827356185
143520,153081.995713063
143521,29487.30217399532
143522,25573.240066134127
143523,18139.177336139874
143524,22838.064820986583
143525,50836.4163444231
143526,79686.37137199786
143527,38055.61433001949
143528,8610.50581665767
143529,19695.66076597093
143530,57633.34320108409
143531,41281.15012899953
143532,41095.986237674326
143533,64441.0889214154
143534,28767.70563252088
143535,107532.01359534117
143536,367844.5280913072
143537,76806.77634412833
143538,22014.005380005667
143539,330512.0389717381
143540,138461.33423017047
143541,610581.9919652448
143542,161203.76218920504
143543,143477.70436318542
143544,134852.3802661502
143545,56166.500969185494
143546,55529.97127790252
143547,267636.55354046565
143548,222783.50132574834
143549,199088.8318157335
143550,40267.99593567652
143551,23327.630869731212
143552,102158.29673354338
143553,102867.65773673326
143554,15608.788616643753
143555,62940.39640852453
143556,22432.383917555842
143557,51896.08197782012
143558,70720.59253088172
143559,47980.141245248145
143560,346968.39667803544
143561,34234.52269192959
143562,89183.78544613131
143563,505440.11032819067
143564,101580.44204653586
143565,13237.466999412834
143566,86312.62754848764
143567,34222.354836427796
143568,38189.22481284378
143569,22172.905219961172
143570,-8576.493317922646
143571,82805.79936338124
143572,168886.45785294237
143573,27824.43907751208
143574,83949.05843252415
143575,85520.19244065808
143576,7260.504024299249
143577,203398.24507153707
143578,184060.08707125712
143579,32062.624024871355
143580,41316.02501809199
143581,73433.09314616596
143582,729303.8250010237
143583,3344.612158504895
143584,58003.75937201026
143585,142144.67098360157
143586,211764.97535019543
143587,33770.17583296445
143588,43474.17200482568
143589,77608.5798139164
143590,87400.6096602749
143591,17817.26159834225
143592,39992.91971731421
143593,39733.31038765661
143594,296071.96534144273
143595,19832.156811924226
143596,60408.80911400585
143597,289125.26490540145
143598,21347.78612889885
143599,74417.11146821438
143600,141994.5032998959
143601,44262.766624029886
143602,87516.36125699423
143603,470918.0284481509
143604,225570.21966875368
143605,497583.3683750235
143606,80151.79300358603
143607,173550.28830107706
143608,135681.33255847075
143609,45275.05580021416
143610,133638.41442170917
143611,193278.75909608987
143612,107708.62105770565
143613,50295.344950811654
143614,127234.6544360947
143615,39726.92596397327
143616,96727.32486595011
143617,14850.526752731028
143618,254163.92874776814
143619,249585.24993173862
143620,239311.45624506474
143621,46280.72911507162
143622,90777.26362540423
143623,488672.49077569274
143624,87038.36800697866
143625,28211.458760142224
143626,15509.19683729577
143627,18089.75201080173
143628,161650.82208435555
143629,182661.86425921903
143630,50712.92975439737
143631,44799.92363814222
143632,429879.6788576324
143633,82430.96128185204
143634,28459.88906297808
143635,48895.81739743996
143636,125843.9985983399
143637,660892.6596500339
143638,105136.96821745676
143639,12864.43281903148
143640,118785.40242700107
143641,81353.27245235487
143642,48355.37291218857
143643,31847.187942506767
143644,78384.32216598686
143645,45786.905504970164
143646,196223.210680974
143647,43964.27793678894
143648,78468.60128115545
143649,88188.50713475433
143650,392146.1939533493
143651,77474.86452493086
143652,340447.1234504506
143653,155976.6478505598
143654,8671.878802482579
143655,158713.10103349003
143656,158655.62737023633
143657,25625.836012557167
143658,67889.77016314756
143659,94206.80121809513
143660,55762.746808523625
143661,272136.9951083256
143662,12295.695374090334
143663,45430.07619039716
143664,21813.881157578322
143665,16295.396789867951
143666,28671.78902642409
143667,100485.2563340033
143668,82127.35352672404
143669,34659.26594783334
143670,178378.07613174117
143671,29337.2490660131
143672,4564.885310189578
143673,31917.143518247143
143674,370955.52901093895
143675,11690.399150685862
143676,289920.440265678
143677,358749.46971019404
143678,37195.3198688074
143679,57011.416409805606
143680,34134.92091160147
143681,22959.494032682058
143682,128681.25186448982
143683,10075.381044431297
143684,312710.200524574
143685,90858.75828483765
143686,46179.55432345547
143687,132905.862738179
143688,49226.48224955451
143689,166275.87003427855
143690,21616.131479199106
143691,95400.07118375674
143692,117773.70389297965
143693,51484.471943635144
143694,68465.02642991181
143695,133890.4337103883
143696,50493.44870139301
143697,13792.567901200748
143698,28659.021779578576
143699,-2705.5756641793464
143700,33831.00529072572
143701,11492.722447504046
143702,71696.4799824389
143703,31654.53758261736
143704,277329.9679876868
143705,60193.46204271912
143706,36767.02992080689
143707,20681.200071900206
143708,43441.15568715319
143709,44265.20573042496
143710,25111.66118395687
143711,46053.528998817856
143712,22084.4041004528
143713,58443.619373945294
143714,364115.00698648137
143715,76409.19766775587
143716,123627.09139078594
143717,50498.7379243221
143718,262206.7713934007
143719,162812.2915011725
143720,625981.7164541767
143721,12564.839755496805
143722,23350.57019522302
143723,982774.996371532
143724,60040.565572715874
143725,122131.62870586528
143726,49047.18397802804
143727,37574.6760214158
143728,48868.65309137596
143729,86580.81901989327
143730,83320.47745350354
143731,221555.31186807985
143732,277034.6285538353
143733,302007.63564411073
143734,41092.91456183306
143735,63964.34095495763
143736,59167.31588705383
143737,19828.05174840062
143738,88261.59365582696
143739,22953.455248912767
143740,43085.71737990904
143741,142670.85627635205
143742,91788.33039362438
143743,64503.99579314168
143744,375289.0059286291
143745,77363.60090172602
143746,317292.2100855801
143747,91018.65725049174
143748,36574.23819025837
143749,10006.512190744004
143750,20249.618082756024
143751,682780.7559945136
143752,2289.6647313926283
143753,136203.04273982352
143754,294200.12984957296
143755,204268.46834920265
143756,38110.91496676112
143757,18661.414388665846
143758,164790.8970671098
143759,44883.113232449956
143760,40613.889616303924
143761,353493.8689552495
143762,36118.31604323352
143763,76261.2903822946
143764,78259.94716973911
143765,-958.3885516536255
143766,7624.925490141987
143767,32665.541955711906
143768,44728.52176785614
143769,60775.64488844362
143770,38732.63433404827
143771,87807.9615372341
143772,192743.4117798642
143773,13864.61006946672
143774,48805.76867664894
143775,62449.14568368428
143776,21729.26227585756
143777,146904.41046201414
143778,65007.794761814504
143779,71243.91150572084
143780,43428.14379919888
143781,158219.69709091293
143782,26519.94364848524
143783,69397.56626833101
143784,232407.51893858067
143785,10344.278804711852
143786,64962.788225726115
143787,38955.8782109945
143788,108492.95628029523
143789,32578.619790696128
143790,20043.920040642686
143791,123306.58658152023
143792,13566.598192310164
143793,31377.92954752907
143794,38430.09964800689
143795,2853.2434949317167
143796,21294.29709041912
143797,126847.44539703029
143798,107814.07214091269
143799,97682.44625838315
143800,23855.39188763057
143801,46785.64888229018
143802,41309.038236723274
143803,67392.14760675564
143804,131915.18966073624
143805,351708.60837528727
143806,365018.5737345599
143807,37062.21797440126
143808,137975.15228513122
143809,11762.187672579012
143810,23455.487025049213
143811,80975.14789601782
143812,182525.9793649351
143813,249034.7261073688
143814,11923.695778996567
143815,46301.08628176441
143816,104292.70543812
143817,59252.31198359292
143818,60949.31324558677
143819,16547.593549366713
143820,28435.172705038793
143821,40401.37323441055
143822,42658.29219468803
143823,107609.35871106993
143824,207042.50049112615
143825,10766.21020844001
143826,129039.76695530064
143827,310535.92733743734
143828,138191.44747532258
143829,45960.43196035116
143830,34437.58896895655
143831,135943.66683178645
143832,30420.882756026596
143833,76169.74363761653
143834,68153.19525149289
143835,129165.41482110498
143836,320173.02135033254
143837,251257.59085183573
143838,-555.2489718868488
143839,237667.63978323934
143840,63175.40269941552
143841,518378.6870921278
143842,79694.92320742451
143843,31244.664605551603
143844,64504.537097990564
143845,53535.97559062887
143846,56673.79216837592
143847,170006.2295609193
143848,326925.04886075674
143849,88853.29174124765
143850,9514.667136825276
143851,56593.196258079835
143852,26193.161390776844
143853,218033.80979297913
143854,89645.14588518006
143855,86252.37201195849
143856,70435.64713816912
143857,32548.776011752598
143858,475225.62326387287
143859,264922.50011989434
143860,123540.58961416628
143861,55423.4343271179
143862,108404.87058273368
143863,27153.268429717536
143864,61161.52065660832
143865,221048.77475991243
143866,86392.57122131686
143867,62678.63582962373
143868,90027.81694661471
143869,9488.849997236688
143870,22600.33484507236
143871,202458.3170098676
143872,247772.63314380666
143873,360409.21377968846
143874,102976.2104597083
143875,16711.945923907017
143876,35635.83159985374
143877,111795.77986993361
143878,57946.57814505034
143879,85045.66794422685
143880,326228.45430567994
143881,16854.306398910678
143882,51803.27113663319
143883,15027.325701115393
143884,90061.19274733706
143885,88851.36259809497
143886,124884.10449134844
143887,47722.31838941051
143888,299303.27642975183
143889,352711.58730229
143890,67859.05213686984
143891,29680.015611717503
143892,37943.309820880575
143893,194793.63812642934
143894,175772.90987032384
143895,50274.3391443246
143896,117595.42353591275
143897,42534.94643683314
143898,123025.09889434787
143899,52981.07359647799
143900,12013.136304100586
143901,4046.8876034564387
143902,54711.70962464769
143903,175336.1108902814
143904,50532.8417196344
143905,86164.4826292033
143906,39075.97014674968
143907,281002.7944924595
143908,30089.76314729657
143909,76859.13432451566
143910,38501.840698427906
143911,67447.42760290655
143912,55201.97598840044
143913,31653.977676567927
143914,298746.3018294936
143915,144433.932562539
143916,189139.88861111258
143917,197012.05717587334
143918,27602.49194649552
143919,10254.865705768974
143920,36293.06237990829
143921,137343.91796770383
143922,32525.976040607664
143923,50707.623835797946
143924,283849.0939582647
143925,11023.744936005796
143926,78818.03025106242
143927,95976.51099134109
143928,168559.16846657917
143929,39268.81878283323
143930,54110.02963394229
143931,114525.56856941208
143932,150870.26404477927
143933,67679.00293568938
143934,30890.220145638683
143935,149086.32339456162
143936,29739.235482924396
143937,54472.604060318954
143938,15303.381840427504
143939,36089.88755190129
143940,149856.811735375
143941,307550.3891396112
143942,31287.50204736642
143943,38703.820456559566
143944,237324.1819779002
143945,31889.081819102226
143946,27557.095583584247
143947,65164.91630389937
143948,288551.86240546854
143949,5660.845739424588
143950,132715.3744925022
143951,29189.09126414137
143952,11045.528545350322
143953,213471.4898398232
143954,112535.14756735909
143955,30384.21082548843
143956,48024.95795294251
143957,85410.8640603126
143958,1333.2035374588115
143959,20437.05558387809
143960,26893.74212836195
143961,131164.1393189022
143962,204745.5409925037
143963,228650.97951689834
143964,23047.28124127706
143965,173666.01946210425
143966,13769.23675684018
143967,61564.63865146425
143968,32556.7497912085
143969,12688.508211216342
143970,187828.1596543435
143971,91396.23869109032
143972,60348.36629946543
143973,160448.393442605
143974,138764.85559158347
143975,117017.9546144903
143976,119589.43782223256
143977,69954.50277515312
143978,36498.68926803116
143979,181184.55084943856
143980,95465.95507565716
143981,19395.442588192414
143982,77625.9194606883
143983,27973.108978804878
143984,108210.41113266694
143985,22672.63321142639
143986,116865.44973346703
143987,84378.33139304609
143988,21165.80221006335
143989,119185.30387879175
143990,190826.40809928527
143991,25002.359503908243
143992,36656.63800259199
143993,130861.54911067591
143994,113180.23331486089
143995,112212.53906312687
143996,292820.6866485465
143997,326242.24128124
143998,32077.593694380117
143999,109798.92731554146
144000,28769.600239736486
144001,402846.30559495505
144002,229180.8277888148
144003,407527.838413276
144004,43644.69455224782
144005,47723.14138303868
144006,47158.98514913235
144007,72552.26056499787
144008,52636.87715221087
144009,277732.84985350736
144010,206641.0389941201
144011,127950.74184450904
144012,132459.53233031207
144013,51393.564873785836
144014,16843.69872523165
144015,594145.2891429415
144016,133830.6550417819
144017,112566.1178296413
144018,14992.112612665702
144019,44897.2271218772
144020,304671.59332337225
144021,28538.10623613176
144022,199624.62537600708
144023,15005.651854381751
144024,29981.73689659565
144025,200313.56293934354
144026,73637.8237786096
144027,36901.97863822758
144028,89720.96304328254
144029,36722.533308083184
144030,45626.42516527353
144031,273241.0112903598
144032,88461.24257222177
144033,33346.40465655783
144034,30901.546231222124
144035,127461.33061451075
144036,66227.98727528322
144037,54709.73281105805
144038,22701.137340115478
144039,31558.541559564354
144040,32475.38264273961
144041,48712.08344213765
144042,5951.221750646762
144043,47431.87316500309
144044,220100.97250444192
144045,23383.51355076756
144046,214589.18544758586
144047,60593.773567518714
144048,42829.67851195077
144049,95550.0673262888
144050,33846.83228680409
144051,153783.66781955748
144052,61678.18984138025
144053,52972.67961093856
144054,86167.37629913459
144055,-847.8234852433862
144056,3132.0061984931053
144057,21087.31991595908
144058,69945.38239783786
144059,51954.28207792981
144060,142872.71630619554
144061,140445.54512132154
144062,77411.0789459366
144063,102474.92938019992
144064,26756.864393152053
144065,51886.76765868345
144066,38464.26456067627
144067,31294.470024657363
144068,252906.92971723867
144069,343545.0496524789
144070,357327.1584290456
144071,72678.39549867935
144072,584568.7829031936
144073,65913.60973706204
144074,106208.6728544274
144075,220090.94978405896
144076,2311.2928735723312
144077,37190.8268402953
144078,25597.08534733864
144079,4669.359462960518
144080,38638.243199742545
144081,66432.86759198287
144082,91184.79389220194
144083,47757.77204023633
144084,17579.291840326227
144085,-1662.5097681578914
144086,122410.86879327858
144087,273486.5903373119
144088,132436.79364156054
144089,43415.41618107148
144090,80799.19407939436
144091,295522.2516678821
144092,52422.31009479312
144093,188550.53452546647
144094,59050.796147538436
144095,408454.3715659238
144096,233436.18666424797
144097,23613.634188666605
144098,206724.03141033155
144099,51050.422626009604
144100,35723.74714769632
144101,64093.22753930985
144102,181422.01820026585
144103,109143.99027500475
144104,73289.04431079286
144105,64360.14573182213
144106,73567.96741568124
144107,37563.20285943744
144108,20272.296322868584
144109,161624.33528447224
144110,130068.10655268474
144111,65375.206763551854
144112,60632.96562639652
144113,76252.3377435911
144114,299551.1286397837
144115,121578.36305862787
144116,115742.22711365753
144117,53280.66168879543
144118,250143.83402518154
144119,64731.55601732827
144120,124173.11479055267
144121,73688.00462154581
144122,81368.96709531284
144123,85164.58202271133
144124,144088.06632833128
144125,60815.3055064498
144126,133897.92327476034
144127,34616.15547088556
144128,16922.22056082232
144129,39405.42934536491
144130,14815.674210500665
144131,44231.876047587255
144132,53500.05900644739
144133,100570.11942501497
144134,209978.06404362505
144135,45681.233282530535
144136,44043.04968464604
144137,206596.60479963766
144138,3436.771212460398
144139,13877.350530613941
144140,119103.03501112667
144141,111085.37745179019
144142,5475.801272757445
144143,27367.844523892483
144144,52498.02244493634
144145,55041.73987045961
144146,66467.46350656361
144147,56440.618853429005
144148,26610.81399039496
144149,60707.85634453724
144150,26835.646198340764
144151,35951.133056083476
144152,20622.889886114073
144153,42526.753626298676
144154,99901.95558196871
144155,37488.75921772985
144156,119773.72671623889
144157,59973.082801932076
144158,651337.1606537953
144159,8326.227263991563
144160,15864.745759410567
144161,-16440.36832535351
144162,38742.056464635636
144163,47767.875171724314
144164,59767.52824115184
144165,164495.779850756
144166,32520.75030222116
144167,140153.32059815718
144168,12442.014044285534
144169,65836.66807913441
144170,1139948.311458335
144171,46877.08288128948
144172,87882.06548982677
144173,109709.99102173212
144174,21187.2197898868
144175,37997.935025700426
144176,9079.982839989805
144177,12938.700837816315
144178,50169.450464601454
144179,117178.1804125148
144180,25578.707824447873
144181,316716.0913521324
144182,22219.900483824415
144183,22420.38645007919
144184,42964.62854922971
144185,-4871.451490811038
144186,104284.06014612381
144187,42862.562434262356
144188,17747.159900110953
144189,172788.06894053193
144190,60119.0724828334
144191,23233.47424544642
144192,38697.20962689825
144193,562281.8883608183
144194,29036.69540515209
144195,42915.43676541311
144196,32926.17545491701
144197,44526.67008428782
144198,48980.71789014855
144199,161244.28746121674
144200,25388.038212392537
144201,69391.20588578182
144202,58961.86771969452
144203,34307.98489139417
144204,33983.89752191582
144205,257520.82295437893
144206,184149.8280173185
144207,185649.35051159305
144208,10116.183771056758
144209,70025.90479660653
144210,645989.2741417655
144211,17886.60490237575
144212,130798.37068794387
144213,40711.39460891293
144214,19595.44222971455
144215,52281.10550780863
144216,32121.238819091406
144217,45080.48613755974
144218,8603.398827783587
144219,520246.32873356953
144220,55433.70313794135
144221,178455.83005632766
144222,63196.20025959224
144223,235233.81583513846
144224,156733.3713626726
144225,41050.93292761097
144226,54236.94095479347
144227,125076.89608046348
144228,47239.81010276764
144229,49658.189631365705
144230,215832.03701412643
144231,7514.788434841908
144232,22405.08577446557
144233,216826.5622295001
144234,302618.53658378543
144235,141066.2088514829
144236,126200.79459055678
144237,27701.424675498805
144238,42052.88509238047
144239,55613.74359255595
144240,40661.66806665396
144241,66798.71973263744
144242,165425.8619956519
144243,532265.9707758167
144244,8916.66649155341
144245,14726.793563323943
144246,42617.99092848699
144247,100289.23446370021
144248,367864.5598209058
144249,96953.00236772503
144250,148035.64593926969
144251,26571.718502436855
144252,23327.577419732806
144253,70789.31512596467
144254,28739.476742311395
144255,67933.9770276892
144256,158109.0859686474
144257,17544.39310614191
144258,39422.18323853527
144259,491362.67962438776
144260,113361.88079568636
144261,264444.52561947325
144262,94670.18506165675
144263,94700.68912399419
144264,105749.21608997996
144265,138393.85816074125
144266,185182.14056602228
144267,319744.686645551
144268,21754.57905866875
144269,76613.57756191287
144270,112190.81954857569
144271,309399.00334905565
144272,37835.97658345487
144273,48540.48835704896
144274,105002.05655237196
144275,35237.34010066025
144276,135333.855295494
144277,145891.45387871284
144278,146759.0081503069
144279,45574.03816533076
144280,247278.30492299
144281,24844.97455387953
144282,16757.53340744247
144283,229494.40185340386
144284,86522.28819944663
144285,15554.713431244552
144286,65813.22302539174
144287,25022.62950609501
144288,98830.3753036637
144289,67348.00784092156
144290,387772.8001276021
144291,302063.7373144564
144292,30872.459185027645
144293,79120.82094629336
144294,933860.3207202373
144295,108024.67121230107
144296,49860.09586041834
144297,47286.31218666916
144298,80364.4013321185
144299,448300.9638405168
144300,249455.04230154658
144301,348364.3503376247
144302,27200.604502737126
144303,67206.6083487759
144304,18086.136867799018
144305,945302.0691338594
144306,15358.099649460026
144307,76608.76357846927
144308,26024.102055664393
144309,204183.66132660097
144310,114908.97250534041
144311,1090812.448160716
144312,110200.06096653765
144313,18840.429872942783
144314,249011.47182737253
144315,69098.86106631886
144316,39871.49126502421
144317,160322.96702960198
144318,397288.6770226044
144319,29551.4338172774
144320,44073.0019566647
144321,69047.50542781319
144322,44717.416849107125
144323,94134.61781519491
144324,195856.92870858317
144325,82477.77221461509
144326,49355.93204471151
144327,270119.50529444194
144328,149767.41534367533
144329,37373.30982872466
144330,3571.6863656523237
144331,157658.29317880716
144332,86428.70132408584
144333,27074.031903739953
144334,27666.100568119564
144335,110907.44154890209
144336,11702.782128623296
144337,297967.35901950696
144338,166.25163299073023
144339,37047.24454200016
144340,114781.71599712834
144341,69430.63384392353
144342,13096.95191140366
144343,117219.96372208718
144344,239994.58706723372
144345,50617.09396022161
144346,89763.81697702059
144347,39162.57853190521
144348,36319.023979204416
144349,51475.16336039594
144350,46076.321039673625
144351,291644.5601742475
144352,79832.73041411702
144353,11149.172251143535
144354,63421.918536782105
144355,60543.43845749075
144356,102090.45228578978
144357,112765.64474335515
144358,342282.01517525787
144359,36326.39394360135
144360,31277.827714149025
144361,94838.68992695757
144362,20149.806096730033
144363,24055.927745965844
144364,8828.060604354265
144365,43453.60450214867
144366,168628.26379465967
144367,5709.438932488893
144368,40774.52554579595
144369,37909.43684492622
144370,190307.1223693732
144371,56481.65133529841
144372,213.32607532557734
144373,193602.0298164114
144374,51203.70657504501
144375,155797.41057466617
144376,45326.75716131138
144377,12581.934916252709
144378,17438.787726722883
144379,27097.343740458826
144380,125733.83971289938
144381,153800.6757570433
144382,200576.35768770144
144383,46747.49238362596
144384,85929.59488995583
144385,71404.86966991397
144386,22747.655739578833
144387,81825.59234171551
144388,65193.45873347028
144389,231868.47227895583
144390,60131.957608239965
144391,31229.14182312708
144392,18848.147101538445
144393,45376.217530469126
144394,67554.26758979914
144395,2987.115335086962
144396,90503.88048482034
144397,45714.29455601794
144398,389533.40223632683
144399,21330.830038526867
144400,16714.15991392279
144401,66948.4119820329
144402,32583.242880745485
144403,59264.608058203434
144404,150811.0465842087
144405,51874.02928547399
144406,93323.98963740747
144407,112159.3487062003
144408,2152.2856346733047
144409,106064.86753436945
144410,28350.071538235567
144411,64928.21044420802
144412,79022.07052880155
144413,49549.506826057775
144414,52302.02126463993
144415,34672.75301286914
144416,41063.470686788925
144417,39418.70837140458
144418,27213.483681001617
144419,169985.82340299408
144420,35319.42815473506
144421,30276.758429382204
144422,84912.04688698673
144423,113270.50357942273
144424,89554.16435534017
144425,60971.97880545025
144426,42685.227889761576
144427,35039.3616891801
144428,12920.720795534578
144429,33403.63226703592
144430,996841.388057972
144431,52531.28667509263
144432,44487.72292486633
144433,34835.761791641846
144434,48984.79807417943
144435,48597.467943095435
144436,142991.72282400925
144437,288589.6152727837
144438,1595.1641118634213
144439,81537.02008327316
144440,47341.0355503065
144441,16111.101295019882
144442,177863.43412320674
144443,162554.5590444703
144444,275863.5586160393
144445,113161.26654121683
144446,22854.5456172225
144447,29604.689465186188
144448,101210.70901719955
144449,29268.451089744838
144450,43993.20529612512
144451,23754.61407871213
144452,34449.96890180828
144453,42610.39320732458
144454,41504.77084267525
144455,629672.8981093375
144456,231927.81830684422
144457,68647.95439641214
144458,16954.539665915338
144459,357793.18883903837
144460,43428.24766370577
144461,40533.97491705418
144462,86296.25311308692
144463,358036.3708511585
144464,40071.62819416171
144465,9114.559379144823
144466,86640.58316121364
144467,460047.14363042713
144468,182922.92148703872
144469,49841.015238720385
144470,244347.29172561914
144471,13577.927377968192
144472,424908.43144472566
144473,227827.97515463657
144474,202144.33677262062
144475,-4360.698343747231
144476,10254.865705768974
144477,57004.081000047794
144478,113458.50079442479
144479,74459.61392526301
144480,37832.84887322116
144481,104429.17405326646
144482,22363.838408053674
144483,34555.03749632304
144484,112892.33566009544
144485,415907.2460086665
144486,19038.374700204276
144487,70577.17771743206
144488,298383.8455881236
144489,59853.22822653481
144490,87370.55934382038
144491,58362.50011842847
144492,129439.3412535901
144493,31999.400569571517
144494,211618.32534269226
144495,11218.939673737295
144496,37653.47886387805
144497,39708.09490296817
144498,766083.8351780644
144499,31759.75310608007
144500,80089.33193555595
144501,25576.899222463147
144502,87914.68348093715
144503,218600.31033307078
144504,38465.362986865046
144505,51971.52568837043
144506,36804.2006553549
144507,40576.38560470651
144508,43145.90796220922
